NID;China Lake Naws;United States
NIM;Diori Hamani;Niger
NIO;Nioki Airport;Congo (Kinshasa)
NIP;Jacksonville Nas;United States
NIT;Souche;France
NJC;Nizhnevartovsk;Russia
NJK;El Centro Naf;United States
NKC;Nouakchott;Mauritania
NKG;Lukou;China
NKM;Nagoya Airport;Japan
NKT;Cherry Point Mcas;United States
NKX;Miramar Mcas;United States
NLA;Ndola;Zambia
NLC;Lemoore Nas;United States
NLD;Quetzalcoatl Intl;Mexico
NLF;Darnley Island Airport;Australia
NLK;Norfolk Island Intl;Norfolk Island
NLO;Ndolo;Congo (Kinshasa)
NMA;Namangan Airport;Uzbekistan
NMB;Daman;India
NMM;Meridian Nas;United States
NNA;Kenitra;Morocco
NNG;Wuxu;China
NNM;Naryan-Mar;Russia
NNT;Nan;Thailand
NNX;Nunukan Airport;Indonesia
NNY;Nanyang Airport;China
NOB;Nosara;Costa Rica
NOC;Connaught;Ireland
NOE;Sonderlandeplatz Norden-Norddeich;Germany
NOG;Nogales Intl;Mexico
NOJ;Noyabrsk;Russia
NOM;Nosara Airport;Costa Rica
NOP;Mactan Cebu Intl;Philippines
NOS;Fascene;Madagascar
NOU;La Tontouta;New Caledonia
NOV;Huambo;Angola
NOW;Port Angeles Cgas;United States
NOZ;Spichenkovo Airport;Russia
NPA;Pensacola Nas;United States
NPE;Napier;New Zealand
NPL;New Plymouth;New Zealand
NQA;Millington Rgnl Jetport;United States
NQI;Kingsville Nas;United States
NQN;Presidente Peron;Argentina
NQT;Nottingham Airport;United Kingdom
NQU;Reyes Murillo Airport;Colombia
NQX;Key West Nas;United States
NQY;St Mawgan;United Kingdom
NRA;Narrandera Airport;Australia
NRD;Norderney;Germany
NRK;Kungsangen;Sweden
NRL;North Ronaldsay Airport;United Kingdom
NRN;Niederrhein;Germany
NRT;Narita Intl;Japan
NSB;Bimini North Seaplane Base;Bahamas
NSE;Whiting Fld Nas North;United States
NSH;Noshahr Airport;Iran
NSI;San Nicolas Island Nolf;United States
NSK;Alykel;Russia
NSN;Nelson;New Zealand
NST;Nakhon Si Thammarat;Thailand
NSY;Sigonella;Italy
NTD;Point Mugu Nas;United States
NTE;Nantes Atlantique;France
NTG;Nantong Airport;China
NTL;Newcastle Airport;Australia
NTN;Normanton Airport;Australia
NTQ;Noto;Japan
NTR;Del Norte Intl;Mexico
NTT;Kuini Lavenia Airport;Tonga
NTU;Oceana Nas;United States
NTX;Ranai Airport;Indonesia
NTY;Pilanesberg Intl;South Africa
NUE;Nurnberg;Germany
NUQ;Moffett Federal Afld;United States
NUS;Norsup Airport;Vanuatu
NUW;Whidbey Island Nas;United States
NUX;Novyi Urengoy;Russia
NVA;Benito Salas;Colombia
NVK;Framnes;Norway
NVS;Fourchambault;France
NVT;Ministro Victor Konder Intl;Brazil
NWA;Bandaressalam;Comoros
NWI;Norwich;United Kingdom
NXP;Twentynine Palms Eaf;United States
NXX;Willow Grove Nas Jrb;United States
NYA;Nyagan Airport;Russia
NYG;Quantico Mcaf;United States
NYI;Sunyani;Ghana
NYK;Nanyuki Civil Airport;Kenya
NYM;Nadym Airport;Russia
NYO;Skavsta;Sweden
NYU;Bagan Intl;Burma
NZA;Maria Reiche Neuman Airport;Peru
NZJ;El Toro;United States
NZY;North Island Nas;United States
OAJ;Albert J Ellis;United States
OAK;Metropolitan Oakland Intl;United States
OAM;Oamaru;New Zealand
OAR;Marina Muni;United States
OAX;Xoxocotlan Intl;Mexico
OBF;Oberpfaffenhofen;Germany
OBO;Obihiro;Japan
OBS;Ardeche Meridionale;France
OBX;Obo Airport;Papua New Guinea
OCC;Francisco De Orellana;Ecuador
OCJ;Boscobel;Jamaica
OCV;Aguas Claras;Colombia
ODB;Cordoba;Spain
ODE;Odense;Denmark
ODH;Odiham;United Kingdom
ODN;Long Seridan Airport;Malaysia
ODS;Odesa Intl;Ukraine
ODY;Oudamsay;Laos
OER;Ornskoldsvik;Sweden
OES;Antoine De St Exupery Airport;Argentina
OFF;Offutt Afb;United States
OGG;Kahului;United States
OGL;Ogle;Guyana
OGN;Yonaguni;Japan
OGS;Ogdensburg Intl;United States
OGX;Ouargla;Algeria
OGZ;Beslan Airport;Russia
OHD;Ohrid;Macedonia
OHO;Okhotsk Airport;Russia
OIM;Oshima;Japan
OIR;Okushiri;Japan
OIT;Oita;Japan
OKA;Naha;Japan
OKC;Will Rogers World;United States
OKD;Okadama Airport;Japan
OKI;Oki;Japan
OKJ;Okayama;Japan
OKN;Okondja;Gabon
OKO;Yokota Ab;Japan
OKR;Yorke Island Airport;Australia
OKY;Oakey Airport;Australia
OLA;Orland;Norway
OLB;Olbia Costa Smeralda;Italy
OLP;Olympic Dam Airport;Australia
OLS;Nogales Intl;United States
OLZ;North West Santo Airport;Vanuatu
OMA;Eppley Afld;United States
OMB;Omboue Hopital;Gabon
OMD;Oranjemund Airport;Namibia
OME;Nome;United States
OMH;Uromiyeh Airport;Iran
OMO;Mostar;Bosnia and Herzegovina
OMR;Oradea;Romania
OMS;Omsk;Russia
OND;Ondangwa Airport;Namibia
ONG;Mornington Island Airport;Australia
ONJ;Odate Noshiro Airport;Japan
ONT;Ontario Intl;United States
ONX;Enrique Adolfo Jimenez Airport;Panama
OOL;Gold Coast;Australia
OOM;Cooma Snowy Mountains Airport;Australia
OPF;Opa Locka;United States
OPO;Porto;Portugal
OPU;Balimo Airport;Papua New Guinea
ORA;Oran;Argentina
ORB;Orebro;Sweden
ORD;Chicago Ohare Intl;United States
ORE;Bricy;France
ORF;Norfolk Intl;United States
ORG;Zorg en Hoop Airport;Suriname
ORK;Cork;Ireland
ORL;Executive;United States
ORN;Es Senia;Algeria
ORP;Orapa Airport;Botswana
ORT;Northway;United States
ORW;Ormara Airport;Pakistan
ORY;Orly;France
OSC;Oscoda Wurtsmith;United States
OSI;Osijek;Croatia
OSK;Oskarshamn;Sweden
OSL;Gardermoen;Norway
OSN;Osan Ab;South Korea
OSO;Sulaymaniyah International Airport;Iraq
OSP;Redzikowo;Poland
OSR;Mosnov;Czech Republic
OSS;Osh;Kyrgyzstan
OST;Oostende;Belgium
OSW;Orsk Airport;Russia
OTD;Contadora Airport;Panama
OTH;Southwest Oregon Regional Airport;United States
OTI;Pitu;Indonesia
OTP;Henri Coanda;Romania
OTR;Coto 47;Costa Rica
OTU;Otu;Colombia
OTZ;Ralph Wien Mem;United States
OUA;Ouagadougou;Burkina Faso
OUD;Angads;Morocco
OUE;Ouesso;Congo (Kinshasa)
OUI;Ban Huoeisay Airport;Laos
OUK;Outer Skerries Airport;United Kingdom
OUL;Oulu;Finland
OVB;Tolmachevo;Russia
OVD;Asturias;Spain
OVS;Sovetsky Tyumenskaya Airport;Russia
OWB;Owensboro Daviess County Airport;United States
OXB;Osvaldo Vieira International Airport;Guinea-Bissau
OXF;Kidlington;United Kingdom
OYE;Oyem;Gabon
OYG;Moyo Airport;Uganda
OZA;Ozona Muni;United States
OZC;Ozamis;Philippines
OZH;Zaporizhzhia International Airport;Ukraine
OZP;Moron Ab;Spain
OZZ;Ouarzazate;Morocco
PAB;Bilaspur;India
PAC;Marcos A Gelabert Intl;Panama
PAD;Paderborn Lippstadt;Germany
PAE;Snohomish Co;United States
PAG;Pagadian Airport;Philippines
PAH;Barkley Regional Airport;United States
PAJ;Parachinar Airport;Pakistan
PAM;Tyndall Afb;United States
PAN;Pattani;Thailand
PAP;Toussaint Louverture Intl;Haiti
PAQ;Palmer Muni;United States
PAS;Paros;Greece
PAT;Patna;India
PAV;Paulo Afonso;Brazil
PAX;Port-de-Paix Airport;Haiti
PAZ;Tajin;Mexico
PBC;Hermanos Serdan Intl;Mexico
PBD;Porbandar;India
PBF;Grider Fld;United States
PBG;Plattsburgh Intl;United States
PBH;Paro;Bhutan
PBI;Palm Beach Intl;United States
PBJ;Tavie Airport;Vanuatu
PBL;General Bartolome Salom Intl;Venezuela
PBM;Johan A Pengel Intl;Suriname
PBN;Porto Amboim;Angola
PBO;Paraburdoo Airport;Australia
PBP;Islita Airport;Costa Rica
PBR;Puerto Barrios Airport;Guatemala
PBU;Putao;Burma
PBV;St George;United States
PCA;Ingeniero Juan Guillermo Villasana;Mexico
PCB;Pondok Cabe;Indonesia
PCL;Cap Fap David Abenzur Rengifo Intl;Peru
PCN;Koromiko;New Zealand
PCP;Principe;Sao Tome and Principe
PCR;Puerto Carreno;Colombia
PDA;Obando Airport;Colombia
PDG;Tabing;Indonesia
PDL;Ponta Delgada;Portugal
PDO;Pendopo Airport;Indonesia
PDS;Piedras Negras Intl;Mexico
PDV;Plovdiv;Bulgaria
PDX;Portland Intl;United States
PED;Pardubice;Czech Republic
PEE;Bolshoye Savino;Russia
PEG;Perugia;Italy
PEI;Matecana;Colombia
PEK;Capital Intl;China
PEM;Padre Aldamiz;Peru
PEN;Penang Intl;Malaysia
PER;Perth Intl;Australia
PES;Petrozavodsk Airport;Russia
PET;Pelotas;Brazil
PEU;Puerto Lempira Airport;Honduras
PEV;Pécs-Pogány Airport;Hungary
PEW;Peshawar Intl;Pakistan
PEX;Pechora;Russia
PEZ;Penza Airport;Russia
PFB;Lauro Kurtz;Brazil
PFJ;Patreksfjordur;Iceland
PFN;Panama City Bay Co Intl;United States
PFO;Pafos Intl;Cyprus
PFR;Ilebo Airport;Congo (Kinshasa)
PGA;Page Municipal Airport;United States
PGF;Rivesaltes;France
PGH;Pantnagar;India
PGK;Depati Amir;Indonesia
PGX;Bassillac;France
PHC;Port Harcourt Intl;Nigeria
PHE;Port Hedland Intl;Australia
PHF;Newport News Williamsburg Intl;United States
PHL;Philadelphia Intl;United States
PHN;St Clair Co Intl;United States
PHS;Phitsanulok;Thailand
PHW;Phalaborwa;South Africa
PHX;Phoenix Sky Harbor Intl;United States
PHY;Phetchabun;Thailand
PIA;Peoria Regional;United States
PIB;Hattiesburg Laurel Regional Airport;United States
PID;Nassau Paradise Island Airport;Bahamas
PIE;St Petersburg Clearwater Intl;United States
PIF;Pingtung South;Taiwan
PIH;Pocatello Regional Airport;United States
PIK;Prestwick;United Kingdom
PIO;Pisco Intl;Peru
PIR;Pierre Regional Airport;United States
PIS;Biard;France
PIT;Pittsburgh Intl;United States
PIU;Capitan Fap Guillermo Concha Iberico;Peru
PIX;Pico;Portugal
PIZ;Point Lay Lrrs;United States
PJG;Panjgur;Pakistan
PJM;Puerto Jimenez Airport;Costa Rica
PKB;Mid-Ohio Valley Regional Airport;United States
PKC;Yelizovo;Russia
PKE;Parkes Airport;Australia
PKG;Pulau Pangkor Airport;Malaysia
PKK;Pakhokku Airport;Burma
PKN;Iskandar;Indonesia
PKP;Puka Puka;French Polynesia
PKR;Pokhara;Nepal
PKU;Sultan Syarif Kasim Ii;Indonesia
PKV;Kresty;Russia
PKW;Selebi Phikwe;Botswana
PKY;Tjilik Riwut;Indonesia
PKZ;Pakse;Laos
PLD;Playa Samara Airport;Costa Rica
PLH;Plymouth;United Kingdom
PLM;Sultan Mahmud Badaruddin Ii;Indonesia
PLN;Pellston Regional Airport of Emmet County Airport;United States
PLO;Port Lincoln Airport;Australia
PLP;Captain Ramon Xatruch Airport;Panama
PLQ;Palanga Intl;Lithuania
PLS;Providenciales;Turks and Caicos Islands
PLU;Pampulha Carlos Drummond De Andrade;Brazil
PLW;Mutiara;Indonesia
PLX;Semipalatinsk;Kazakhstan
PLZ;Port Elizabeth Intl;South Africa
PMA;Pemba;Tanzania
PMB;Pembina Muni;United States
PMC;El Tepual Intl;Chile
PMD;Palmdale Rgnl Usaf Plt 42;United States
PMF;Parma;Italy
PMG;Ponta Pora;Brazil
PMI;Son Sant Joan;Spain
PMK;Palm Island Airport;Australia
PMO;Boccadifalco;Italy
PMQ;Perito Moreno;Argentina
PMR;Palmerston North;New Zealand
PMS;Palmyra;Syria
PMV;Del Caribe Intl Gen Santiago Marino;Venezuela
PMW;Palmas;Brazil
PMY;El Tehuelche;Argentina
PMZ;Palmar Sur;Costa Rica
PNA;Pamplona;Spain
PNB;Porto Nacional;Brazil
PNC;Ponca City Rgnl;United States
PND;Punta Gorda Airport;Belize
PNE;Northeast Philadelphia;United States
PNH;Phnom Penh Intl;Cambodia
PNI;Pohnpei Intl;Micronesia
PNK;Supadio;Indonesia
PNL;Pantelleria;Italy
PNM;Princeton Muni;United States
PNP;Girua Airport;Papua New Guinea
PNQ;Pune;India
PNR;Pointe Noire;Congo (Kinshasa)
PNS;Pensacola Rgnl;United States
PNV;Pajuostis;Lithuania
PNZ;Senador Nilo Coelho;Brazil
POA;Salgado Filho;Brazil
POB;Pope Afb;United States
POE;Polk Aaf;United States
POG;Port Gentil;Gabon
POI;Capitan Nicolas Rojas;Bolivia
POL;Pemba;Mozambique
POM;Port Moresby Jacksons Intl;Papua New Guinea
POO;Pocos De Caldas;Brazil
POP;Gregorio Luperon Intl;Dominican Republic
POR;Pori;Finland
POS;Piarco;Trinidad and Tobago
POT;Ken Jones;Jamaica
POW;Portoroz;Slovenia
POX;Cormeilles En Vexin;France
POZ;Lawica;Poland
PPB;Presidente Prudente;Brazil
PPE;Puerto Penasco;Mexico
PPG;Pago Pago Intl;American Samoa
PPK;Petropavlosk South Airport;Kazakhstan
PPL;Phaplu;Nepal
PPN;Guillermo Leon Valencia;Colombia
PPP;Proserpine Whitsunday Coast;Australia
PPQ;Paraparaumu;New Zealand
PPS;Puerto Princesa;Philippines
PPW;Papa Westray Airport;United Kingdom
PQC;Duong Dong Airport;Vietnam
PQI;Northern Maine Rgnl At Presque Isle;United States
PQQ;Port Macquarie Airport;Australia
PRA;General Urquiza;Argentina
PRC;Ernest A Love Fld;United States
PRG;Ruzyne;Czech Republic
PRH;Phrae;Thailand
PRI;Praslin;Seychelles
PRN;Pristina;Serbia
PRV;Prerov;Czech Republic
PRY;Wonderboom;South Africa
PSA;Pisa;Italy
PSC;Tri Cities Airport;United States
PSD;Port Said;Egypt
PSE;Mercedita;Puerto Rico
PSG;St Petersburg;United States
PSI;Pasni;Pakistan
PSJ;Kasiguncu;Indonesia
PSM;Pease International Tradeport;United States
PSO;Antonio Narino;Colombia
PSP;Palm Springs Intl;United States
PSR;Pescara;Italy
PSS;Posadas;Argentina
PSU;Pangsuma Airport;Indonesia
PSV;Papa Stour Airport;United Kingdom
PSX;Palacios Muni;United States
PSY;Stanley Airport;Falkland Islands
PSZ;Tte De Av Salvador Ogaya G;Bolivia
PTF;Malolo Lailai Island Airport;Fiji
PTG;Pietersburg;South Africa
PTJ;Portland Airport;Australia
PTP;Le Raizet;Guadeloupe
PTU;Platinum;United States
PTY;Tocumen Intl;Panama
PUB;Pueblo Mem;United States
PUD;Puerto Deseado;Argentina
PUF;Pau Pyrenees;France
PUG;Port Augusta Airport;Australia
PUJ;Punta Cana Intl;Dominican Republic
PUQ;Carlos Ibanez Del Campo Intl;Chile
PUR;Puerto Rico Airport;Bolivia
PUS;Gimhae Intl;South Korea
PUU;Tres De Mayo;Colombia
PUW;Pullman-Moscow Rgnl;United States
PUY;Pula;Croatia
PUZ;Puerto Cabezas;Nicaragua
PVA;El Embrujo;Colombia
PVD;Theodore Francis Green State;United States
PVG;Pudong;China
PVH;Governador Jorge Teixeira De Oliveira;Brazil
PVK;Aktio;Greece
PVO;Reales Tamarindos;Ecuador
PVR;Licenciado Gustavo Diaz Ordaz Intl;Mexico
PVS;Provideniya Bay;Russia
PWM;Portland Intl Jetport;United States
PWQ;Pavlodar;Kazakhstan
PXM;Puerto Escondido Intl;Mexico
PXO;Porto Santo;Portugal
PXU;Pleiku Airport;Vietnam
PYE;Penrhyn Island Airport;Cook Islands
PYH;Casique Aramare;Venezuela
PYJ;Poliarny Airport;Russia
PYR;Andravida;Greece
PYY;Pai;Thailand
PZB;Pietermaritzburg;South Africa
PZE;Penzance Heliport;United Kingdom
PZH;Zhob;Pakistan
PZO;General Manuel Carlos Piar;Venezuela
PZU;Port Sudan New International Airport;Sudan
PZY;Piestany;Slovakia
QAS;Ech Cheliff;Algeria
QCU;Akunnaaq Heliport;Greenland
QCY;Coningsby;United Kingdom
QEF;Egelsbach;Germany
QFI;Iginniarfik Heliport;Greenland
QKL;Cologne Railway;Germany
QKT;Wevelgem;Belgium
QLA;Lasham;United Kingdom
QLT;Latina;Italy
QMJ;Shahid Asyaee;Iran
QNJ;Annemasse;France
QNX;Charnay;France
QPA;Padova;Italy
QPG;Paya Lebar;Singapore
QPS;Campo Fontenelle;Brazil
QPZ;Piacenza;Italy
QRA;Rand Airport;South Africa
QRO;Queretaro Intercontinental;Mexico
QSR;Salerno Pontecagnano Airport;Italy
QUB;Ubari Airport;Libya
QUS;Gusau;Nigeria
QVY;Utti;Finland
QXB;Aix Les Milles;France
QYR;Barberey;France
RAB;Tokua Airport;Papua New Guinea
RAE;Arar;Saudi Arabia
RAH;Rafha;Saudi Arabia
RAJ;Rajkot;India
RAK;Menara;Morocco
RAL;Riverside Muni;United States
RAM;Ramingining Airport;Australia
RAO;Leite Lopes;Brazil
RAP;Rapid City Regional Airport;United States
RAR;Rarotonga Intl;Cook Islands
RAS;Rasht;Iran
RAT;Raduzhny Airport;Russia
RAZ;Rawalakot;Pakistan
RBA;Sale;Morocco
RBE;Ratanakiri;Cambodia
RBM;Robinson Aaf;United States
RBR;Presidente Medici;Brazil
RBV;Ramata Airport;Solomon Islands
RCA;Ellsworth Afb;United States
RCB;Richards Bay;South Africa
RCH;Almirante Padilla;Colombia
RCL;Redcliffe Airport;Vanuatu
RCM;Richmond;Australia
RCO;St Agnant;France
RCU;Rio Cuarto Area De Material;Argentina
RDD;Redding Muni;United States
RDG;Reading Regional Carl A Spaatz Field;United States
RDM;Roberts Fld;United States
RDN;Redang;Malaysia
RDR;Grand Forks Afb;United States
RDU;Raleigh Durham Intl;United States
RDZ;Marcillac;France
REA;Reao;French Polynesia
REC;Guararapes Gilberto Freyre Intl;Brazil
REG;Reggio Calabria;Italy
REK;Reykjavik Airport;Iceland
REL;Almirante Zar;Argentina
REN;Orenburg;Russia
REP;Siem Reap;Cambodia
RES;Resistencia;Argentina
REU;Reus;Spain
REX;General Lucio Blanco Intl;Mexico
REY;Reyes Airport;Bolivia
RFD;Chicago Rockford International Airport ;United States
RFP;Raiatea;French Polynesia
RGA;Rio Grande;Argentina
RGI;Rangiroa;French Polynesia
RGL;Rio Gallegos;Argentina
RGN;Yangon Intl;Burma
RGS;Burgos;Spain
RGT;Japura;Indonesia
RHE;Champagne;France
RHI;Rhinelander Oneida County Airport;United States
RHO;Diagoras;Greece
RIA;Santa Maria Airport;Brazil
RIC;Richmond Intl;United States
RIG;Rio Grande;Brazil
RIS;Rishiri;Japan
RIU;Rancho Murieta;United States
RIV;March Arb;United States
RIX;Riga Intl;Latvia
RIY;Riyan;Yemen
RJA;Rajahmundry;India
RJH;Shah Mokhdum;Bangladesh
RJK;Rijeka;Croatia
RJN;Rafsanjan Airport;Iran
RKD;Knox County Regional Airport;United States
RKE;Roskilde;Denmark
RKS;Rock Springs Sweetwater County Airport;United States
RKT;Ras Al Khaimah Intl;United Arab Emirates
RKV;Reykjavik;Iceland
RLG;Laage;Germany
RMA;Roma Airport;Australia
RME;Griffiss Afld;United States
RMF;Marsa Alam Intl;Egypt
RMI;Rimini;Italy
RML;Colombo Ratmalana;Sri Lanka
RMQ;Taichung;Taiwan
RMS;Ramstein Ab;Germany
RNB;Ronneby;Sweden
RND;Randolph Afb;United States
RNE;Renaison;France
RNJ;Yoron;Japan
RNL;Rennell/Tingoa Airport;Solomon Islands
RNN;Bornholm Ronne;Denmark
RNO;Reno Tahoe Intl;United States
RNP;Rongelap Island Airport;Marshall Islands
RNS;St Jacques;France
ROA;Roanoke Regional;United States
ROB;Monrovia Roberts Intl;Liberia
ROC;Greater Rochester Intl;United States
ROI;Roi Et;Thailand
ROK;Rockhampton;Australia
ROP;Rota Intl;Northern Mariana Islands
ROR;Babelthuap;Palau
ROS;Rosario;Argentina
ROT;Rotorua;New Zealand
ROV;Rostov Na Donu;Russia
ROW;Roswell Intl Air Center;United States
RPN;Mahanaim I Ben Yaakov;Israel
RPR;Raipur;India
RRG;Plaine Corail;Mauritius
RRK;Rourkela;India
RRS;Roros;Norway
RSA;Santa Rosa;Argentina
RSD;Rock Sound;Bahamas
RST;Rochester;United States
RSU;Yeosu;South Korea
RSW;Southwest Florida Intl;United States
RTA;Rotuma Airport;Fiji
RTB;Juan Manuel Galvez Intl;Honduras
RTG;Satar Tacik;Indonesia
RTM;Rotterdam;Netherlands
RTW;Central;Russia
RUA;Arua Airport;Uganda
RUH;King Khaled Intl;Saudi Arabia
RUK;Rukumkot;Nepal
RUM;Rumjatar;Nepal
RUN;St Denis Gillot;Reunion
RUR;Rurutu;French Polynesia
RUS;Marau Airport;Solomon Islands
RUT;Rutland State Airport;United States
RVA;Farafangana;Madagascar
RVK;Ryum Airport;Norway
RVN;Rovaniemi;Finland
RWN;Rivne International Airport;Ukraine
RXS;Roxas Airport;Philippines
RYB;Staroselye Airport;Russia
RYK;Sheikh Zayed;Pakistan
RYN;Medis;France
RZA;Santa Cruz;Argentina
RZE;Jasionka;Poland
RZR;Ramsar;Iran
SAB;Juancho E. Yrausquin;Netherlands Antilles
SAC;Sacramento Executive;United States
SAF;Santa Fe Muni;United States
SAH;Sanaa Intl;Yemen
SAL;El Salvador Intl;El Salvador
SAN;San Diego Intl;United States
SAP;La Mesa Intl;Honduras
SAQ;San Andros;Bahamas
SAT;San Antonio Intl;United States
SAV;Savannah Hilton Head Intl;United States
SAW;Sabiha Gokcen;Turkey
SAX;Sambu Airport;Panama
SAY;Ampugnano;Italy
SBA;Santa Barbara Muni;United States
SBG;Maimun Saleh;Indonesia
SBK;Armor;France
SBN;South Bend Rgnl;United States
SBO;Emanuel Co;United States
SBP;San Luis County Regional Airport;United States
SBR;Saibai Island Airport;Australia
SBU;Springbok;South Africa
SBW;Sibu;Malaysia
SBY;Salisbury Ocean City Wicomico Rgnl;United States
SBZ;Sibiu;Romania
SCC;Deadhorse;United States
SCE;University Park Airport;United States
SCK;Stockton Metropolitan;United States
SCL;Arturo Merino Benitez Intl;Chile
SCN;Saarbrucken;Germany
SCO;Aktau;Kazakhstan
SCQ;Santiago;Spain
SCT;Socotra Intl;Yemen
SCU;Antonio Maceo Intl;Cuba
SCV;Stefan Cel Mare;Romania
SCW;Syktyvkar;Russia
SCX;Salina Cruz Naval Air Station;Mexico
SCY;San Cristóbal Airport;Ecuador
SCZ;Santa Cruz/Graciosa Bay/Luova Airport;Solomon Islands
SDA;Baghdad International Airport;Iraq
SDD;Lubango;Angola
SDE;Santiago Del Estero;Argentina
SDF;Louisville International Airport;United States
SDG;Sanandaj;Iran
SDJ;Sendai;Japan
SDK;Sandakan;Malaysia
SDL;Sundsvall Harnosand;Sweden
SDN;Anda Airport;Norway
SDQ;Las Americas Intl;Dominican Republic
SDR;Santander;Spain
SDT;Saidu Sharif;Pakistan
SDU;Santos Dumont;Brazil
SDV;Sde Dov;Israel
SDX;Sedona;United States
SDZ;Scatsta;United Kingdom
SEA;Seattle Tacoma Intl;United States
SEB;Sebha;Libya
SEH;Senggeh Airport;Indonesia
SEM;Craig Fld;United States
SEN;Southend;United Kingdom
SEU;Seronera;Kenya
SEY;Selibady;Mauritania
SEZ;Seychelles Intl;Seychelles
SFA;Thyna;Tunisia
SFB;Orlando Sanford Intl;United States
SFD;San Fernando De Apure;Venezuela
SFE;San Fernando Airport;Philippines
SFF;Felts Fld;United States
SFG;Grand Case;Guadeloupe
SFH;Sub Teniente Nestor Arias;Venezuela
SFJ;Sondre Stromfjord;Greenland
SFM;Sanford Regional;United States
SFN;Sauce Viejo;Argentina
SFO;San Francisco Intl;United States
SFQ;Sanliurfa Airport;Turkey
SFS;Subic Bay International Airport;Philippines
SFT;Skelleftea;Sweden
SFZ;North Central State;United States
SGC;Surgut;Russia
SGD;Sonderborg;Denmark
SGF;Springfield Branson Natl;United States
SGN;Tansonnhat Intl;Vietnam
SGO;St George Airport;Australia
SGR;Sugar Land Regional Airport;United States
SGS;Sanga Sanga Airport;Philippines
SGU;St George Muni;United States
SGY;Skagway Airport;United States
SHA;Hongqiao Intl;China
SHB;Nakashibetsu;Japan
SHC;Shire Inda Selassie Airport;Ethiopia
SHE;Shenyang Taoxian International Airport;China
SHI;Shimojishima;Japan
SHJ;Sharjah Intl;United Arab Emirates
SHL;Shillong Airport;India
SHM;Nanki Shirahama;Japan
SHO;Sokcho;South Korea
SHR;Sheridan County Airport;United States
SHV;Shreveport Rgnl;United States
SHW;Sharurah;Saudi Arabia
SHY;Shinyanga Airport;Tanzania
SID;Amilcar Cabral Intl;Cape Verde
SIF;Simara;Nepal
SIG;Fernando Luis Ribas Dominicci;Puerto Rico
SIJ;Siglufjordur;Iceland
SIN;Singapore Changi Intl;Singapore
SIP;Simferopol Intl;Ukraine
SIQ;Dabo;Indonesia
SIR;Sion;Switzerland
SIS;Sishen;South Africa
SIT;Sitka Rocky Gutierrez;United States
SJC;Norman Y Mineta San Jose Intl;United States
SJD;Los Cabos Intl;Mexico
SJE;Jorge E Gonzalez Torres;Colombia
SJI;Antique;Philippines
SJJ;Sarajevo;Bosnia and Herzegovina
SJK;Professor Urbano Ernesto Stumpf;Brazil
SJO;Juan Santamaria Intl;Costa Rica
SJP;Sao Jose Do Rio Preto;Brazil
SJT;San Angelo Rgnl Mathis Fld;United States
SJU;Luis Munoz Marin Intl;Puerto Rico
SJW;Shijiazhuang Daguocun International Airport;China
SJZ;Sao Jorge;Portugal
SKA;Fairchild Afb;United States
SKB;Robert L Bradshaw;Saint Kitts and Nevis
SKC;Suki Airport;Papua New Guinea
SKD;Samarkand;Uzbekistan
SKE;Geiteryggen;Norway
SKF;Lackland Afb Kelly Fld Annex;United States
SKG;Makedonia;Greece
SKH;Surkhet;Nepal
SKN;Skagen;Norway
SKO;Sadiq Abubakar Iii Intl;Nigeria
SKP;Skopje;Macedonia
SKS;Skrydstrup;Denmark
SKU;Skiros;Greece
SKV;St Catherine Intl;Egypt
SKX;Saransk Airport;Russia
SKY;Griffing Sandusky;United States
SKZ;Sukkur;Pakistan
SLA;Salta;Argentina
SLC;Salt Lake City Intl;United States
SLD;Sliac;Slovakia
SLF;Sulayel;Saudi Arabia
SLH;Sola Airport;Vanuatu
SLI;Solwesi Airport;Zambia
SLK;Adirondack Regional Airport;United States
SLL;Salalah;Oman
SLM;Salamanca;Spain
SLN;Salina Municipal Airport;United States
SLP;Ponciano Arriaga Intl;Mexico
SLU;George F L Charles;Saint Lucia
SLW;Plan De Guadalupe Intl;Mexico
SLX;Salt Cay Airport;Turks and Caicos Islands
SLY;Salekhard Airport;Russia
SLZ;Marechal Cunha Machado Intl;Brazil
SMA;Santa Maria;Portugal
SMD;Smith Fld;United States
SMF;Sacramento Intl;United States
SMI;Samos;Greece
SML;Stella Maris;Bahamas
SMQ;Sampit(Hasan) Airport;Indonesia
SMR;Simon Bolivar;Colombia
SMS;Sainte Marie;Madagascar
SMV;Samedan;Switzerland
SMW;Smara Airport;Western Sahara
SMX;Santa Maria Pub Cpt G Allan Hancock Airport;United States
SNA;John Wayne Arpt Orange Co;United States
SNC;General Ulpiano Paez;Ecuador
SNE;Preguica;Cape Verde
SNN;Shannon;Ireland
SNO;Sakon Nakhon;Thailand
SNP;St Paul Island;United States
SNR;Montoir;France
SNU;Abel Santamaria;Cuba
SNV;Santa Elena Airport;Venezuela
SNW;Thandwe;Burma
SOC;Adi Sumarmo Wiryokusumo;Indonesia
SOD;Sorocaba Airport;Brazil
SOF;Sofia;Bulgaria
SOG;Sogndal Airport;Norway
SOJ;Sorkjosen Airport;Norway
SOM;San Tome;Venezuela
SON;Santo Pekoa International Airport;Vanuatu
SOQ;Jefman;Indonesia
SOT;Sodankyla;Finland
SOU;Southampton;United Kingdom
